id1,id2,is_clone
418257,6068118,1
237568,257008,1
951388,1446728,1
1158840,11277690,1
13356869,20080077,1
13946914,21065519,1
771802,1605515,1
8680491,21454371,1
10251387,21125948,1
10254165,11658686,1
15126545,20826307,1
15126545,19002156,1
1158840,11499032,1
4672830,5828731,1
687106,7087624,1
3456232,22792098,1
6128274,13657103,1
6403868,17477953,1
10912335,11339042,1
5953607,15126545,1
1116,19083252,1
6403868,20508693,1
5856886,11339042,1
8804480,10509561,1
10254165,10337387,1
14417449,17477953,1
4672830,5145801,1
427727,19660598,1
418257,5856886,1
2775424,13356869,1
12783713,16900369,1
732800,2775424,1
14134127,23383764,1
15796840,18880062,1
13657103,14899566,1
10912335,11818436,1
951388,20826307,1
10254165,20826307,1
1630148,8680491,1
160739,21161481,1
6128274,13940142,1
13356869,13657103,1
5927306,6128274,1
13940142,21454371,1
413620,10251387,1
5352578,19083029,1
418257,16583451,1
14196271,17068622,1
10118207,21125948,1
13122193,18880061,1
2109483,10264652,1
687106,4407823,1
10251387,15126545,1
2941028,23634465,1
4724024,5150160,1
16583451,17068622,1
10118207,14134127,1
11277690,21161481,1
6195313,12234839,1
3253024,6037296,1
10509561,17022288,1
5953607,10118207,1
6195313,13946914,1
7885446,11277690,1
2775424,8680491,1
2941028,21234510,1
1158840,7577030,1
418257,1630148,1
5856886,19979783,1
2941028,10912335,1
598994,7885446,1
5953607,21234510,1
413620,14134127,1
13940142,20953665,1
11277690,11658686,1
5472665,6087658,1
5260867,10337387,1
160739,778875,1
12066447,23099329,1
951388,4643706,1
6128274,14899566,1
11339042,23188868,1
3861343,12066447,1
17477953,20080077,1
13122193,21454371,1
418257,20080077,1
11658686,13657103,1
272491,368808,1
1347808,3861343,1
1820410,20508693,1
10509561,19083252,1
427727,11339042,1
5953607,12783713,1
20508693,23647453,1
15126545,18880061,1
2109483,13940142,1
13356869,17477953,1
11818436,13940142,1
160739,11277690,1
14196271,19660598,1
1158840,12066447,1
10251387,11339042,1
1158840,14783950,1
14196271,14417449,1
1820410,6403868,1
951388,13940142,1
1158840,20924118,1
5953607,7577030,1
10912333,20826307,1
732800,3861343,1
10600673,19069826,1
5472665,15297120,1
2096403,13946914,1
5856886,15126545,1
10118207,23098143,1
15297120,23309803,1
2715258,21635675,1
1347808,20924118,1
66299,131720,1
17068622,23188868,1
10254165,16900369,1
2941028,6403868,1
6128274,19660598,1
160739,14417449,1
778875,5856886,1
8722190,8804480,1
8680491,17470307,1
10337387,13356869,1
6068118,11818436,1
1008326,6037295,1
16900369,23383764,1
5472665,22102074,1
20508693,23634465,1
1630148,10118207,1
732800,14134127,1
1820410,11499032,1
2941028,19344618,1
1158840,23099329,1
687106,975289,1
5856886,20953665,1
5260867,21161481,1
11277690,13122193,1
1347808,21454371,1
427727,3861343,1
6128274,13122193,1
12783713,17068622,1
12783713,18880061,1
12783713,23188868,1
732800,8702780,1
1347808,23188868,1
1605515,13940142,1
10251387,21234510,1
21161481,23099329,1
2941028,19660598,1
501808,12234839,1
10251387,20080077,1
1008326,5017412,1
10912333,23099329,1
66299,237568,1
413620,18880062,1
6403868,20953665,1
5856886,19002156,1
10509561,13946915,1
13657103,23098143,1
8680491,10118207,1
160739,13657103,1
17068622,23383764,1
32681,131720,1
4603629,7396681,1
2096403,22102074,1
14783950,20924118,1
732800,14899566,1
6128274,13356869,1
10912333,13657103,1
1347808,16900369,1
19565161,22792098,1
10912335,13122193,1
11339042,18880062,1
778875,10337387,1
1446728,2941028,1
6128274,21454371,1
8680491,18880062,1
2096403,8722190,1
21161481,23647453,1
1158840,12783713,1
13356869,23383764,1
598994,11277690,1
418257,17068622,1
10337387,12783713,1
1820410,15796840,1
5927306,23634465,1
10912333,20856391,1
4672830,4988270,1
4773756,14783950,1
413620,11277690,1
5856886,14899566,1
13356869,23188868,1
11818436,12783713,1
3861343,15126545,1
19069826,21065519,1
2775424,10337387,1
3861343,20080077,1
1446728,2775424,1
2941028,21125948,1
1630148,10337387,1
3861343,17068622,1
2775424,18880061,1
5927306,10118207,1
14783950,17068622,1
61347,82859,1
598994,1630148,1
5260867,11277690,1
14134127,19344618,1
4468255,4603629,1
12783713,20924118,1
6195313,17022288,1
598994,762814,1
1820410,8680491,1
6403868,23188868,1
14783950,23383764,1
951388,20508693,1
4988270,6068118,1
14899566,23098143,1
5150160,15297119,1
12066447,15126545,1
778875,10254165,1
10912335,16900369,1
15126545,21161481,1
6068118,23647453,1
3253024,7087624,1
6068118,14783950,1
413620,20924118,1
6068118,20508693,1
418257,3861343,1
1347808,23098143,1
4643706,6068118,1
11818436,19979783,1
19083029,22792098,1
3058818,17871426,1
237568,488320,1
3861343,6403868,1
6068118,14134127,1
13657103,18880062,1
6068118,21234510,1
5953607,10912333,1
8702780,17477953,1
11658686,20856391,1
778875,15796840,1
1158840,21454371,1
1605515,17477953,1
762814,14417449,1
13657103,19660598,1
2941028,11277690,1
15297119,19565161,1
3351872,19069826,1
771802,1347808,1
8702780,16583451,1
418257,19660598,1
1158840,15796840,1
598994,1158840,1
5472665,19083252,1
10118207,10912335,1
18880062,19979783,1
14417449,20856391,1
19660598,20508693,1
762814,5260867,1
14899566,21161481,1
7577030,11277690,1
778875,11277690,1
4468255,7015918,1
10912335,23099329,1
2109483,6403868,1
14196271,17477953,1
598994,23634465,1
19344618,20924118,1
732800,11339042,1
427727,13657103,1
3109016,7087624,1
7885446,11339042,1
778875,21161481,1
20826307,21234510,1
10912335,16583451,1
3456233,10509561,1
732800,12783713,1
11658686,16583451,1
5927306,17068622,1
951388,6128274,1
3109015,3253024,1
8680491,11277690,1
5927306,10912333,1
21065519,22582847,1
11499032,13356869,1
15297120,21520698,1
8680491,11818436,1
2775424,17068622,1
11499032,20924118,1
771802,20826307,1
20080077,23098143,1
8702780,20080077,1
951388,17068622,1
11277690,14417449,1
2941028,11658686,1
8680491,21161481,1
3456232,6195313,1
5953607,20508693,1
6128274,18880061,1
23099329,23383764,1
14417449,15796840,1
14417449,23647453,1
778875,4643706,1
10912333,14899566,1
6195313,22582847,1
5953607,6403868,1
3456233,10062086,1
19083252,19565161,1
6068118,23188868,1
1116,5472665,1
11277690,20953665,1
762814,14783950,1
413620,11339042,1
5352578,15297119,1
1630148,13657103,1
3109016,5017412,1
598994,6068118,1
10509561,19301681,1
1605515,17470307,1
32681,494838,1
7577030,21161481,1
2775424,19979783,1
501808,3351872,1
7577030,7885446,1
1116,15297120,1
6128274,15126545,1
10600673,13946915,1
2941028,8680491,1
2109483,21234510,1
13657103,20508693,1
13940142,19979783,1
10912335,23634465,1
4643706,15126545,1
15297120,22102074,1
4643706,5856886,1
6403868,10254165,1
418257,20508693,1
10062086,15297119,1
429198,494838,1
160739,762814,1
1446728,19660598,1
15126545,16583451,1
598994,20924118,1
14196271,20924118,1
1347808,15126545,1
160739,20856391,1
160739,14899566,1
8804480,10600673,1
3456233,21065519,1
10118207,14899566,1
2090333,5145801,1
762814,18880061,1
10251387,20856391,1
13940142,17477953,1
771802,11499032,1
32681,53592,1
12066447,12783713,1
427727,10912335,1
2941028,3861343,1
23383764,23647453,1
1605515,11818436,1
12783713,19660598,1
5927306,10254165,1
1820410,20856391,1
13946915,19083252,1
19083029,19083252,1
53461,488320,1
1158840,14899566,1
2109483,8702780,1
10509561,13946914,1
15126545,21454371,1
413620,11499032,1
6403868,8702780,1
17477953,20826307,1
762814,21125948,1
5856886,10118207,1
687106,4468255,1
10062086,19565161,1
10251387,16583451,1
13657103,20953665,1
5856886,14783950,1
17477953,20508693,1
13946914,19565161,1
16583451,17470307,1
2109483,19002156,1
13946914,23309807,1
17022288,23160103,1
427727,20826307,1
762814,10912333,1
8702780,20953665,1
1820410,2109483,1
598994,8680491,1
1605515,1820410,1
732800,20080077,1
6128274,6403868,1
1630148,13356869,1
15759378,16005909,1
10912333,21125948,1
66299,257008,1
272491,488320,1
10912333,10912335,1
1820410,5927306,1
8702780,10337387,1
15297120,19083029,1
3351872,19301681,1
11339042,21454371,1
3861343,13940142,1
2096403,6195313,1
20856391,23647453,1
13122193,20924118,1
778875,13940142,1
8702780,13356869,1
8680491,19344618,1
5856886,5953607,1
5953607,21161481,1
11277690,12066447,1
418257,951388,1
6403868,19002156,1
6195313,19301681,1
23160103,23309807,1
6068118,15126545,1
20080077,21234510,1
951388,23634465,1
13657103,14417449,1
598994,17068622,1
10118207,13657103,1
12066447,17477953,1
8722190,21065519,1
732800,19002156,1
2109483,20080077,1
6403868,22792098,1
1158840,19979783,1
14134127,23188868,1
10062086,22102074,1
951388,2775424,1
4773756,17470307,1
17068622,19660598,1
4603629,6037295,1
2859255,8267314,1
762814,1630148,1
501808,17022288,1
771802,18880062,1
10251387,13657103,1
12234839,22102074,1
771802,13356869,1
3456232,12234839,1
413620,5856886,1
8722190,23309807,1
6403868,21234510,1
4773756,23099329,1
2941028,7577030,1
418257,23098143,1
6068118,10337387,1
7885446,17470307,1
2775424,14196271,1
778875,14783950,1
16583451,19344618,1
12783713,13940142,1
20508693,21234510,1
13946915,19565161,1
1008326,4407823,1
3861343,23634465,1
1605515,21454371,1
13122193,20856391,1
15297119,19069826,1
10912333,13356869,1
1158840,10912333,1
10912335,15796840,1
18880061,21161481,1
14134127,20080077,1
2941028,5953607,1
2941028,12783713,1
5856886,20856391,1
17470307,21125948,1
14899566,15796840,1
8680491,11658686,1
17068622,23647453,1
4643706,11277690,1
3109015,7396681,1
21520698,23309803,1
12066447,21125948,1
14417449,20953665,1
15297119,23160103,1
2096403,23309803,1
7087624,7655679,1
4724024,19083029,1
778875,11818436,1
11499032,19344618,1
1551466,9219797,1
11658686,21454371,1
7577030,12066447,1
1820410,21125948,1
2775424,11658686,1
4724024,21065519,1
1158840,18880062,1
10912333,14196271,1
598994,2775424,1
413620,1158840,1
5927306,20953665,1
19660598,23634465,1
3456232,19069826,1
7577030,19344618,1
5927306,18880061,1
10337387,10912335,1
5856886,6128274,1
598994,11658686,1
19565161,23309807,1
53461,368808,1
15126545,21234510,1
4773756,19344618,1
82859,429198,1
1630148,14196271,1
6403868,23309803,1
5352578,22102074,1
10254165,18880062,1
3109016,7396681,1
61347,368808,1
19069826,22792098,1
14134127,15796840,1
15297120,22792098,1
15126545,17477953,1
14196271,23383764,1
1008326,7655679,1
11499032,12783713,1
160739,18880061,1
4773756,17477953,1
4643706,21125948,1
10264652,18880062,1
1605515,14134127,1
3861343,8702780,1
1347808,17068622,1
11499032,20826307,1
8702780,10264652,1
5260867,14196271,1
762814,18880062,1
7015918,7087624,1
501808,23160103,1
16900369,20080077,1
951388,12066447,1
1116,22102074,1
1008326,7087624,1
11339042,20080077,1
762814,2109483,1
7577030,17068622,1
3456233,5472665,1
4407823,5017412,1
23098143,23099329,1
272491,429198,1
3109015,6368468,1
687106,4603629,1
4773756,10912335,1
4724024,23309807,1
418257,11277690,1
20080077,23647453,1
18880061,18880062,1
1630148,23647453,1
10254165,12783713,1
2941028,16583451,1
5856886,10337387,1
418257,11818436,1
4643706,13657103,1
427727,1347808,1
3456232,13946914,1
14417449,16900369,1
5352578,5472665,1
13657103,17470307,1
4724024,17022288,1
14134127,23098143,1
6128274,8680491,1
11339042,11658686,1
10254165,21125948,1
6128274,12783713,1
13122193,21234510,1
14899566,19979783,1
11277690,20826307,1
1158840,5856886,1
7577030,15796840,1
4724024,8722190,1
10509561,21520698,1
32681,82859,1
732800,17477953,1
5856886,12783713,1
10912333,16583451,1
12066447,20508693,1
1446728,11339042,1
14417449,20924118,1
5953607,19344618,1
5927306,7885446,1
1446728,8702780,1
762814,17477953,1
20826307,23383764,1
61347,143860,1
66299,272491,1
4643706,10337387,1
19979783,20924118,1
687106,6037296,1
1158840,13657103,1
160739,1446728,1
19069826,23160103,1
8722190,19301681,1
598994,16583451,1
5953607,20953665,1
10509561,22102074,1
6068118,16900369,1
427727,1820410,1
6403868,15297119,1
6068118,18880061,1
5472665,15297119,1
762814,15796840,1
11339042,23099329,1
1605515,7577030,1
8702780,13122193,1
732800,10912335,1
373673,488320,1
2096403,15297119,1
1605515,20953665,1
4773756,16900369,1
5856886,11277690,1
427727,771802,1
14134127,14899566,1
20508693,23383764,1
3109016,3253024,1
4643706,21454371,1
11818436,14783950,1
5856886,7577030,1
3253024,6037295,1
3456232,6087658,1
5927306,11818436,1
975289,5724216,1
951388,21234510,1
8702780,17470307,1
4773756,7885446,1
12066447,18880061,1
160739,17470307,1
598994,8702780,1
14783950,19979783,1
7577030,10251387,1
16900369,21454371,1
15796840,17477953,1
8722190,13946915,1
15796840,20080077,1
11277690,11339042,1
19344618,21454371,1
22792098,23309803,1
2109483,12066447,1
18880061,23647453,1
11818436,21234510,1
15126545,19660598,1
732800,2941028,1
14196271,19979783,1
951388,11339042,1
10264652,11499032,1
19069826,22102074,1
20080077,20856391,1
17068622,18880061,1
10118207,10254165,1
427727,1446728,1
762814,778875,1
131720,429198,1
771802,2775424,1
7885446,18880061,1
17022288,22792098,1
16900369,23098143,1
12066447,19660598,1
7577030,14196271,1
6068118,23634465,1
598994,23098143,1
7015918,7396681,1
8702780,10251387,1
19069826,19083252,1
11818436,23383764,1
19565161,21065519,1
2109483,10251387,1
1158840,6068118,1
2941028,12066447,1
18880061,20856391,1
13657103,19979783,1
5927306,21234510,1
5352578,8804480,1
22582847,22792098,1
501808,2096403,1
19979783,23188868,1
1605515,14196271,1
7278557,21520698,1
3456232,15297119,1
2109483,7577030,1
771802,10118207,1
10337387,13657103,1
10912333,21454371,1
13122193,13356869,1
8804480,15297120,1
72610,229689,1
418257,771802,1
14134127,18880062,1
19069826,21520698,1
15796840,20508693,1
160739,6128274,1
418257,19344618,1
2775424,10254165,1
5927306,20826307,1
598994,17470307,1
1446728,10254165,1
418257,14899566,1
2096403,19301681,1
5856886,17477953,1
8680491,10337387,1
11277690,20508693,1
5150160,8722190,1
3456233,12234839,1
10912333,14134127,1
11658686,23099329,1
19979783,21454371,1
4724024,15297120,1
6403868,7885446,1
6037295,7655679,1
1158840,10254165,1
5150160,6195313,1
5953607,7885446,1
1347808,10912335,1
762814,23188868,1
6037296,7087624,1
1605515,10912333,1
10251387,13940142,1
2775424,13940142,1
7885446,8702780,1
413620,14417449,1
11499032,21161481,1
1116,6087658,1
732800,20953665,1
160739,413620,1
6087658,15297119,1
3351872,13946914,1
598994,1446728,1
732800,11818436,1
3456232,3456233,1
1446728,14134127,1
4773756,19660598,1
762814,10912335,1
10254165,19344618,1
11339042,15126545,1
6403868,14899566,1
427727,14134127,1
10254165,23098143,1
5856886,16583451,1
11277690,19344618,1
10118207,10912333,1
10264652,13657103,1
19002156,21454371,1
3861343,6128274,1
778875,20080077,1
732800,20508693,1
762814,13657103,1
14783950,19002156,1
131723,131727,1
6068118,7885446,1
7015918,7655679,1
160739,2941028,1
6087658,17022288,1
15796840,19344618,1
1630148,23634465,1
687106,1008326,1
6403868,16900369,1
217836,217837,1
5260867,6403868,1
53461,131720,1
975289,3109015,1
5953607,17068622,1
10600673,15297119,1
13356869,17068622,1
8680491,20924118,1
8702780,14417449,1
5260867,19660598,1
2109483,13356869,1
5260867,15796840,1
1605515,6128274,1
10264652,21454371,1
418257,12066447,1
11658686,20508693,1
10912335,12783713,1
59823,368808,1
12066447,21161481,1
6195313,8722190,1
19565161,21520698,1
160739,20826307,1
4643706,20953665,1
20826307,20953665,1
13940142,20826307,1
14134127,20924118,1
4773756,8702780,1
771802,19344618,1
3861343,19002156,1
1158840,8680491,1
4773756,23647453,1
762814,6403868,1
14417449,18880062,1
1630148,6068118,1
6087658,12234839,1
7577030,20856391,1
3351872,10509561,1
1116,23309803,1
17022288,22102074,1
237568,429198,1
1347808,4643706,1
427727,5856886,1
1446728,5856886,1
66299,488320,1
778875,20856391,1
6068118,8680491,1
11277690,23647453,1
1189509,5828731,1
20856391,23634465,1
1605515,3861343,1
10912335,11277690,1
10254165,23383764,1
7577030,23647453,1
413620,2109483,1
5352578,17022288,1
1347808,19660598,1
10251387,17477953,1
4724024,10600673,1
951388,7885446,1
12783713,20953665,1
771802,14196271,1
732800,18880062,1
20080077,21161481,1
2109483,13657103,1
13946915,15297119,1
732800,16583451,1
2109483,19660598,1
10600673,22582847,1
598994,23647453,1
11339042,20508693,1
12066447,14783950,1
5260867,20924118,1
19002156,20826307,1
2941028,4773756,1
951388,20924118,1
1446728,2109483,1
413620,19002156,1
6087658,10600673,1
12066447,14134127,1
1158840,23647453,1
3861343,20856391,1
2941028,5856886,1
10118207,14783950,1
7885446,8680491,1
5953607,10264652,1
2109483,18880062,1
21234510,21454371,1
413620,19660598,1
10254165,14899566,1
14196271,23098143,1
19301681,23160103,1
11658686,21125948,1
732800,10264652,1
21454371,23099329,1
160739,1820410,1
10264652,20508693,1
20924118,21125948,1
237568,368808,1
1820410,23647453,1
11499032,19002156,1
3861343,10264652,1
2096403,19069826,1
1446728,23099329,1
4468255,5724216,1
2109483,11277690,1
732800,23634465,1
3861343,20953665,1
19002156,21161481,1
21125948,21234510,1
15126545,20856391,1
3351872,10600673,1
8702780,23188868,1
771802,10912335,1
5927306,11277690,1
1116,19083029,1
17470307,19979783,1
3861343,14134127,1
1820410,2775424,1
22792098,23160103,1
418257,18880062,1
1446728,7577030,1
13946915,23309803,1
1158840,2775424,1
13122193,17477953,1
14134127,19660598,1
1446728,11658686,1
15796840,16900369,1
418257,12783713,1
6068118,6403868,1
17477953,20856391,1
1347808,23634465,1
771802,2109483,1
12783713,20856391,1
413620,19979783,1
160739,1605515,1
6128274,20856391,1
10254165,19660598,1
13356869,20508693,1
3456233,6087658,1
501808,21520698,1
11818436,23647453,1
7577030,10118207,1
2109483,5260867,1
1605515,23099329,1
3456232,10509561,1
32681,488320,1
2775424,10251387,1
1630148,8702780,1
11818436,19002156,1
413620,6128274,1
11277690,11818436,1
2941028,6128274,1
6403868,21161481,1
21161481,23188868,1
10264652,23098143,1
1605515,23188868,1
951388,21454371,1
14899566,18880062,1
951388,1158840,1
5927306,21125948,1
11339042,21234510,1
2941028,14134127,1
20856391,20924118,1
20080077,23383764,1
12066447,23634465,1
19660598,23098143,1
7885446,10264652,1
10912333,19660598,1
7885446,23098143,1
237568,373673,1
732800,11499032,1
16900369,18880061,1
13946914,23309803,1
3351872,7278557,1
3456232,17022288,1
4468255,6037295,1
160739,11658686,1
11277690,12783713,1
4407823,7087624,1
20508693,23099329,1
12066447,19979783,1
10912333,23098143,1
5724216,6368468,1
1158840,21161481,1
160739,19660598,1
5927306,23098143,1
5953607,6068118,1
10118207,11818436,1
6068118,14196271,1
413620,771802,1
4773756,14899566,1
4773756,12066447,1
1347808,11658686,1
10118207,20953665,1
3456232,13946915,1
4773756,13122193,1
762814,5927306,1
762814,4773756,1
8680491,10912335,1
6195313,13946915,1
10337387,23383764,1
1820410,18880062,1
1116,5150160,1
10912335,18880062,1
5856886,20080077,1
951388,3861343,1
1446728,21454371,1
413620,13122193,1
778875,1158840,1
17477953,18880062,1
10264652,21125948,1
18880062,19002156,1
3456232,5352578,1
5260867,13657103,1
6128274,14134127,1
14134127,23647453,1
687106,3253024,1
19301681,22792098,1
418257,11499032,1
15796840,23188868,1
11499032,16583451,1
11818436,21161481,1
3456232,19083029,1
17022288,21065519,1
598994,13940142,1
598994,12066447,1
2941028,5260867,1
20953665,23188868,1
8804480,22582847,1
14783950,20080077,1
1158840,19002156,1
771802,23099329,1
11339042,20826307,1
975289,4468255,1
1158840,21234510,1
5953607,6128274,1
4407823,6037296,1
10251387,14196271,1
6068118,17470307,1
4643706,20826307,1
6403868,21125948,1
14783950,14899566,1
427727,951388,1
975289,6037295,1
427727,19979783,1
2715258,11520258,1
10600673,17022288,1
951388,16900369,1
160739,1347808,1
778875,23647453,1
15126545,19979783,1
18880061,19002156,1
131720,143860,1
61347,494838,1
11658686,23188868,1
427727,21125948,1
1551466,17871426,1
53592,272491,1
598994,951388,1
5927306,10251387,1
13122193,19979783,1
3351872,21520698,1
1820410,21454371,1
14417449,19344618,1
20508693,23188868,1
20924118,23383764,1
4988270,5828731,1
11277690,17477953,1
771802,8702780,1
11499032,11658686,1
1630148,4773756,1
4643706,21161481,1
413620,10912333,1
427727,6068118,1
12234839,19301681,1
1116,22582847,1
951388,1820410,1
771802,16583451,1
19083252,22102074,1
3861343,20826307,1
5927306,5953607,1
10118207,12066447,1
7087624,7396681,1
19979783,20856391,1
3109016,6037296,1
778875,21454371,1
3351872,22582847,1
5927306,6403868,1
11499032,23634465,1
21520698,22582847,1
13356869,20924118,1
1820410,23099329,1
1820410,2941028,1
6068118,21161481,1
19660598,20856391,1
762814,14899566,1
19083252,21065519,1
427727,11818436,1
10912333,13122193,1
19083252,22792098,1
7885446,11499032,1
762814,21161481,1
4643706,11658686,1
19660598,21161481,1
1347808,1630148,1
427727,5927306,1
2109483,13122193,1
5472665,13946915,1
732800,23098143,1
8804480,17022288,1
13940142,23098143,1
778875,23098143,1
1605515,10264652,1
5927306,10337387,1
23098143,23383764,1
762814,21454371,1
771802,10254165,1
11818436,17477953,1
6068118,13356869,1
16583451,21454371,1
418257,21234510,1
7577030,21125948,1
160739,732800,1
19344618,23099329,1
2775424,10912333,1
10912335,21234510,1
418257,13940142,1
3351872,13946915,1
951388,19002156,1
2775424,20924118,1
5953607,15796840,1
6403868,11499032,1
6087658,22582847,1
16900369,23634465,1
13122193,17068622,1
762814,19344618,1
1446728,19002156,1
19660598,19979783,1
21520698,23160103,1
10062086,12234839,1
2109483,14899566,1
8722190,15297119,1
7577030,16900369,1
4643706,16583451,1
13946915,21520698,1
10912335,20508693,1
1820410,23188868,1
1446728,19344618,1
3109016,4468255,1
10509561,12234839,1
1158840,19344618,1
4773756,16583451,1
413620,13657103,1
10118207,23383764,1
1820410,16900369,1
3456232,19083252,1
4773756,23098143,1
12783713,23383764,1
3351872,23309807,1
17470307,20080077,1
10912335,20856391,1
5017412,6037296,1
7885446,19660598,1
3253024,8931241,1
10337387,18880062,1
18880061,20508693,1
762814,1347808,1
5927306,14134127,1
6068118,11658686,1
4643706,14417449,1
20856391,20953665,1
1820410,11818436,1
1116,5352578,1
418257,14196271,1
160739,8680491,1
10251387,19660598,1
6195313,15297119,1
5953607,18880062,1
3861343,4773756,1
2096403,3456233,1
1347808,10912333,1
3109016,4603629,1
1347808,14196271,1
11339042,20924118,1
427727,4773756,1
1446728,10264652,1
4724024,22582847,1
8804480,23160103,1
12234839,22582847,1
10264652,21234510,1
13940142,16583451,1
8722190,22102074,1
418257,21125948,1
6068118,19979783,1
5927306,13940142,1
11277690,15796840,1
12234839,21065519,1
2941028,13940142,1
13122193,23634465,1
3861343,11818436,1
6403868,10509561,1
2941028,21454371,1
14899566,23634465,1
5260867,12783713,1
7885446,23647453,1
2109483,17470307,1
2941028,10251387,1
4773756,18880061,1
17022288,23309807,1
13940142,15126545,1
22792098,23309807,1
8702780,20508693,1
10254165,14196271,1
1347808,16583451,1
10251387,23647453,1
2775424,15126545,1
5150160,19083029,1
7577030,20924118,1
12066447,21454371,1
8804480,21520698,1
732800,17068622,1
53592,373673,1
11499032,19660598,1
4643706,7885446,1
732800,14196271,1
1189509,2090333,1
10251387,20924118,1
17477953,23099329,1
10912333,13940142,1
7885446,19002156,1
1116,10509561,1
5017412,7655679,1
13356869,15126545,1
6195313,8804480,1
1116,6403868,1
1158840,23383764,1
1246,336689,1
10337387,14134127,1
4672830,6068118,1
951388,14899566,1
1605515,5856886,1
32681,237568,1
19069826,23309807,1
14196271,18880062,1
14899566,23647453,1
427727,23188868,1
4773756,11658686,1
4643706,14899566,1
598994,1820410,1
6128274,23634465,1
732800,13356869,1
10337387,20508693,1
10337387,23098143,1
160739,16900369,1
732800,23099329,1
7885446,10337387,1
6403868,10251387,1
10337387,17068622,1
7577030,19002156,1
6403868,13657103,1
3861343,23098143,1
53592,59823,1
23309803,23309807,1
1630148,20826307,1
951388,14783950,1
7885446,13122193,1
5927306,16900369,1
1551466,3058818,1
10912333,12066447,1
3351872,6087658,1
18880062,21234510,1
2109483,23098143,1
6037296,7655679,1
1820410,5260867,1
237568,494838,1
762814,12783713,1
11339042,13657103,1
5856886,21454371,1
1347808,10254165,1
762814,12066447,1
12066447,21234510,1
7577030,21234510,1
598994,18880061,1
6403868,19083029,1
1820410,17477953,1
7278557,22102074,1
160739,23188868,1
12783713,23099329,1
1158840,13356869,1
131720,237568,1
10118207,23647453,1
10264652,23383764,1
4724024,19301681,1
10912335,23188868,1
13940142,20856391,1
19660598,21234510,1
1630148,14134127,1
20856391,23383764,1
762814,8680491,1
2941028,20856391,1
5352578,13946914,1
13122193,20826307,1
5856886,21125948,1
20826307,20924118,1
2941028,20826307,1
17470307,17477953,1
11499032,19979783,1
2096403,6087658,1
21234510,23647453,1
6403868,12066447,1
8267314,21635675,1
3456232,23160103,1
10912333,20924118,1
2941028,23188868,1
6068118,11499032,1
3109016,8931241,1
18880062,20924118,1
1820410,19660598,1
418257,14417449,1
11499032,15126545,1
15297120,21065519,1
418257,18880061,1
10912333,23383764,1
23383764,23634465,1
6128274,10254165,1
3861343,23647453,1
2941028,6068118,1
2775424,23188868,1
1446728,23098143,1
13122193,20080077,1
951388,16583451,1
1605515,21161481,1
14899566,20080077,1
8680491,23647453,1
5927306,13356869,1
7278557,22792098,1
6087658,19565161,1
771802,15796840,1
8702780,17068622,1
6128274,16583451,1
13356869,16583451,1
368808,494838,1
11499032,23098143,1
778875,6068118,1
14417449,23099329,1
160739,20953665,1
5724216,8931241,1
1605515,20924118,1
13940142,14899566,1
6068118,19002156,1
1630148,21454371,1
1820410,12066447,1
5856886,14196271,1
2109483,10118207,1
1605515,19344618,1
32681,368808,1
10912333,18880062,1
11277690,18880062,1
762814,10118207,1
14196271,23647453,1
7885446,14196271,1
598994,2109483,1
8722190,17022288,1
7885446,15126545,1
413620,14899566,1
7278557,21065519,1
7885446,20953665,1
732800,4773756,1
8722190,22792098,1
5260867,18880061,1
7885446,23634465,1
10912335,13356869,1
10912333,12783713,1
12783713,17477953,1
19069826,19301681,1
1189509,5145801,1
3253024,5724216,1
18880061,20924118,1
771802,17477953,1
1347808,14134127,1
10118207,11499032,1
1551466,2326683,1
20953665,21161481,1
13946915,19083029,1
6403868,11339042,1
11499032,14417449,1
8702780,15796840,1
13356869,19344618,1
418257,20924118,1
19002156,20953665,1
5260867,16583451,1
1008326,5724216,1
4773756,10337387,1
2109483,3861343,1
3861343,21234510,1
778875,23099329,1
6037295,8931241,1
10264652,15126545,1
7577030,10264652,1
2096403,19565161,1
11658686,21234510,1
14783950,18880061,1
6128274,11658686,1
10264652,11339042,1
4724024,7278557,1
762814,20924118,1
7015918,8931241,1
53592,237568,1
501808,13946915,1
2096403,19083252,1
10251387,17470307,1
1820410,4773756,1
272491,494838,1
3109015,7015918,1
11499032,20856391,1
10912333,11499032,1
5150160,10600673,1
160739,6068118,1
10912335,14899566,1
6403868,21520698,1
4724024,19069826,1
4773756,10264652,1
10912335,19002156,1
4773756,23634465,1
6403868,13356869,1
20953665,23634465,1
3351872,21065519,1
1630148,5856886,1
778875,13356869,1
598994,19660598,1
1630148,13940142,1
427727,20953665,1
10118207,15796840,1
5260867,10254165,1
11339042,16583451,1
1820410,20826307,1
16900369,21234510,1
17470307,23383764,1
10912333,21161481,1
19002156,19660598,1
5828731,6068118,1
762814,2775424,1
17470307,23634465,1
14899566,21125948,1
4724024,13946914,1
413620,23098143,1
778875,16900369,1
10251387,21454371,1
418257,10251387,1
14899566,21234510,1
771802,20508693,1
2096403,17022288,1
4643706,20508693,1
8702780,18880061,1
10118207,16900369,1
15126545,21125948,1
951388,10264652,1
4407823,5724216,1
10600673,19565161,1
13657103,14783950,1
3456232,15297120,1
1820410,20080077,1
3456232,5472665,1
19069826,19565161,1
53592,82859,1
418257,1605515,1
160739,5260867,1
